time,distance
0.0,74.62495817708285
0.1666666666666666,75.26902484292239
0.3333333333333333,75.22507800195608
0.5,73.13060479702087
0.6666666666666666,73.65757453822124
0.8333333333333333,72.95686282013939
1.0,72.05257263932849
1.1666666666666663,70.185500315005
1.3333333333333333,67.9487106848679
1.5,65.35218377638991
1.6666666666666663,63.50945957603358
1.8333333333333333,61.1208690491069
2.0,58.80393077468483
2.1666666666666665,57.06871515335875
2.333333333333333,55.48145056474881
2.5,52.231048737680304
2.6666666666666665,49.326345222127465
2.833333333333333,47.63962227756153
3.0,44.9921483700031
3.1666666666666665,41.70339816690642
3.333333333333333,40.54442726259056
3.5,38.28775018234439
3.6666666666666665,36.63629362647592
3.833333333333333,33.726961671646976
4.0,32.12084889837753
4.166666666666666,32.219583149625024
4.333333333333333,30.39186638365356
4.5,29.55467475117317
4.666666666666666,29.377481529062262
4.833333333333333,28.71879695264061
5.0,27.945562062463043
5.166666666666666,28.24805835994586
5.333333333333333,28.33012610068782
5.5,28.693023411021798
5.666666666666666,28.37831373522001
5.833333333333333,28.14381588968973
6.0,28.809867797075132
6.166666666666666,28.728465268089842
6.333333333333333,29.1497313621625
6.5,29.302266087773678
6.666666666666666,29.474322454886625
6.833333333333333,29.147127838852114
7.0,28.18055100245454
7.166666666666666,29.391474075795372
7.333333333333333,29.62101166949059
7.5,29.32984722787773
7.666666666666666,30.03167365369016
7.833333333333333,28.74429391302525
8.0,28.987756547973216
8.166666666666666,28.645585167791513
8.333333333333332,29.550263776063588
8.5,30.206200435884895
8.666666666666666,29.85166359273209
8.833333333333332,29.379915585808302
9.0,29.05216714642989
9.166666666666666,29.9753237996801
9.333333333333332,29.685786389669666
9.5,30.689289789493984
9.666666666666666,29.122889035712973
9.833333333333332,30.227924399704882
10.0,30.458838016309414
10.166666666666666,31.117836122739938
10.333333333333332,31.7086656877241
10.5,31.086216508116433
10.666666666666666,32.35182027216433
10.833333333333332,31.541332237315704
11.0,32.52614734303485
11.166666666666666,32.70340478884548
11.333333333333332,33.26486481539251
11.5,32.33381305996653
11.666666666666666,32.525720615550526
11.833333333333332,33.82493684360705
12.0,33.86621366973323
12.166666666666666,33.497803929419064
12.333333333333332,34.574240522676135
12.5,33.313158750867885
12.666666666666666,34.289990370404965
12.833333333333332,35.21832540139198
13.0,34.755658935630805
13.166666666666666,34.72091417708972
13.333333333333332,35.39649011272677
13.5,35.81580451892517
13.666666666666666,35.074179620759296
13.833333333333332,36.0191969086357
14.0,36.79692107693482
14.166666666666666,36.621511666092815
14.333333333333332,37.551831486834196
14.5,36.56076251854396
14.666666666666666,37.60489281255176
14.833333333333332,37.51413552416263
15.0,37.813849909791756
15.166666666666666,37.49341046096105
15.333333333333332,38.43982621818878
15.5,38.6071401508251
15.666666666666666,39.408781216236534
15.833333333333332,38.504338861515365
16.0,40.08660097637361
16.166666666666664,39.193660304905904
16.333333333333332,40.02897505497127
16.5,40.18762930654692
16.666666666666664,39.71157994786632
16.833333333333332,40.72762019468983
17.0,40.30352721912275
17.166666666666664,41.3330702159604
17.333333333333332,41.40464118182247
17.5,41.4952707915087
17.666666666666664,41.12448607694138
17.833333333333332,41.83066673598425
18.0,42.92828925261356
18.166666666666664,42.26746647934288
18.33333333333333,42.94856665935332
18.5,43.58252518773294
18.666666666666664,43.05524335607269
18.83333333333333,43.42758563699026
19.0,43.37878974748618
19.166666666666664,43.38632425814145
19.33333333333333,43.52820680171241
19.5,44.211151612893374
19.666666666666664,44.90851453653293
19.83333333333333,44.01180972087975
20.0,44.62064312873182
20.166666666666664,44.830258288523
20.33333333333333,44.86042982563129
20.5,45.57628267117542
20.666666666666664,45.49426330774552
20.83333333333333,45.88661360151095
21.0,45.9192582210188
21.166666666666664,45.92923061008019
21.33333333333333,46.21768414028526
21.5,45.83460170330369
21.666666666666664,46.81993577122605
21.83333333333333,46.14981151327252
22.0,46.25743657704351
22.166666666666664,47.05711556604619
22.33333333333333,47.471701193700916
22.5,47.96217626008608
22.666666666666664,46.47850189279745
22.83333333333333,46.782041623207775
23.0,46.805901386443225
23.166666666666664,47.97907398126743
23.33333333333333,47.700637701364606
23.5,47.29810060967061
23.666666666666664,47.173919755668564
23.83333333333333,48.321299547589874
24.0,46.94899746356311
24.166666666666664,47.69278800622048
24.33333333333333,47.62867218905837
24.5,48.01180553253336
24.666666666666664,47.4723981962218
24.83333333333333,47.03795873864485
25.0,47.97932195943166
25.166666666666664,46.79373665552404
25.33333333333333,47.62380651626387
25.5,47.02350923721795
25.666666666666664,47.498166500066674
25.83333333333333,46.87616952977886
26.0,47.48696818974374
26.166666666666664,46.75305961935496
26.33333333333333,47.530752858609944
26.5,46.232702312155695
26.666666666666664,46.60618527256687
26.83333333333333,46.56018165361493
27.0,47.08461699308126
27.166666666666664,47.17123463657676
27.33333333333333,47.33618990837965
27.5,48.00972815400489
27.666666666666664,46.54029324815206
27.83333333333333,46.35292879151536
28.0,47.23252710509815
28.166666666666664,46.78699739137063
28.33333333333333,47.207470013166784
28.5,46.92367751720014
28.666666666666664,46.69186015577387
28.83333333333333,47.646029648620186
29.0,46.69575618034435
29.166666666666664,47.07936588246962
29.33333333333333,46.93775940865641
29.5,46.70375137251015
29.666666666666664,47.33149308616256
29.83333333333333,46.31202223401935
30.0,47.04668995056322
30.166666666666664,46.71859231934784
30.33333333333333,47.081776551352846
30.5,45.5599649338221
30.666666666666664,46.638357858437594
30.83333333333333,46.50086230501003
31.0,47.055314857790805
31.166666666666664,46.386958740175196
31.33333333333333,46.709232957263616
31.5,47.513175927771286
31.666666666666664,47.85288960876001
31.83333333333333,47.21823432830974
32.0,45.51815543605961
32.166666666666664,47.124143766727016
32.33333333333333,46.50395041037196
32.5,46.79128084213524
32.666666666666664,47.17310892901782
32.83333333333333,45.93978936094365
33.0,45.94280051040587
33.166666666666664,47.38240731861134
33.33333333333333,46.23035245943819
33.5,45.29112673872624
33.666666666666664,46.698733545509334
33.83333333333333,45.921854560412136
34.0,45.240989497924076
34.166666666666664,46.886411349446576
34.33333333333333,46.397176548508675
34.5,46.48908658039467
34.666666666666664,46.67837453248268
34.83333333333333,46.114872111521144
35.0,46.54713286630118
35.166666666666664,46.08819827285006
35.33333333333333,47.20987340406665
35.5,45.57962177401684
35.666666666666664,46.91836173423875
35.83333333333333,46.33730831796201
36.0,46.26087071105203
36.16666666666666,46.38780815461188
36.33333333333333,45.68678181488424
36.5,45.76283786694174
36.66666666666666,46.192392324984255
36.83333333333333,45.71382641242288
37.0,44.615321686311226
37.16666666666666,45.66382876074084
37.33333333333333,46.1572882781294
37.5,46.057823984643385
37.66666666666666,45.75586380077508
37.83333333333333,46.36905264391377
38.0,45.44469964977911
38.16666666666666,45.54398037288853
38.33333333333333,45.61214733007992
38.5,45.47716031803661
38.66666666666666,45.134244358362444
38.83333333333333,45.901481620180405
39.0,45.463979962222446
39.16666666666666,46.33577582747319
39.33333333333333,44.432260091233054
39.5,44.95481234048408
39.66666666666666,45.41915329994292
39.83333333333333,46.018072991082946
40.0,45.82647297741818
40.16666666666666,45.23614533917554
40.33333333333333,45.18740643819913
40.5,45.23706037236541
40.66666666666666,45.02046138896352
40.83333333333333,45.00389450687313
41.0,46.025129926054106
41.16666666666666,45.409982538889
41.33333333333333,44.35511183010523
41.5,45.349729793381165
41.66666666666666,45.543210259723004
41.83333333333333,45.456837236586956
42.0,45.049976819397635
42.16666666666666,45.18688659768577
42.33333333333333,44.967683792034215
42.5,45.20373703847849
42.66666666666666,44.83430836220006
42.83333333333333,45.477484199572
43.0,44.946862929862384
43.16666666666666,45.288446046935995
43.33333333333333,44.99968290831185
43.5,45.306467973944976
43.66666666666666,44.57777144028788
43.83333333333333,44.245151448738476
44.0,44.240506339821785
44.16666666666666,44.95830912426281
44.33333333333333,44.53283959618458
44.5,43.83201332525336
44.66666666666666,44.591811874838214
44.83333333333333,45.31144232507647
45.0,45.1458615497503
45.16666666666666,45.306094951100974
45.33333333333333,45.33866869122931
45.5,44.26000622930918
45.66666666666666,44.34650089751473
