time,distance
0.0,79.94531746102523
0.1666666666666666,79.86099749061371
0.3333333333333333,78.70759645533282
0.5,79.25954930439902
0.6666666666666666,77.96130236595775
0.8333333333333333,77.05559813056871
1.0,75.38095960855735
1.1666666666666663,74.25843688420689
1.3333333333333333,71.52260647393769
1.5,68.60045153213238
1.6666666666666663,67.60037435114306
1.8333333333333333,65.59803060924337
2.0,63.054234455410366
2.1666666666666665,60.78437274110708
2.333333333333333,57.89265644909793
2.5,54.77997005342205
2.6666666666666665,53.12559656111354
2.833333333333333,50.41227784239975
3.0,47.60279870047512
3.1666666666666665,44.875429297640636
3.333333333333333,42.729864636400336
3.5,41.25616426011692
3.6666666666666665,37.85565002689302
3.833333333333333,36.03434862740955
4.0,35.114155491404354
4.166666666666666,33.646368415918694
4.333333333333333,31.95362099700378
4.5,31.06425089612213
4.666666666666666,31.03800290927442
4.833333333333333,30.51104874627236
5.0,29.500615007915382
5.166666666666666,30.32701100913328
5.333333333333333,30.457750502535955
5.5,29.83550395511752
5.666666666666666,30.173677328448473
5.833333333333333,30.12692607484225
6.0,30.688002656036794
6.166666666666666,30.127000563253606
6.333333333333333,29.676768036883452
6.5,29.974504544149966
6.666666666666666,30.275162590747634
6.833333333333333,30.997318290989462
7.0,30.45724115461902
7.166666666666666,30.02962898883861
7.333333333333333,30.353676759330774
7.5,30.151076948225764
7.666666666666666,32.1171466454719
7.833333333333333,31.02838075272655
8.0,29.798079372879023
8.166666666666666,32.08403742212872
8.333333333333332,31.035627026132563
8.5,31.24729622821681
8.666666666666666,31.393805712126028
8.833333333333332,31.100188357080192
9.0,32.133208287262356
9.166666666666666,32.55047816139086
9.333333333333332,32.319226792266264
9.5,32.74119857549743
9.666666666666666,33.1015472232435
9.833333333333332,32.611351077005914
10.0,32.66704285398037
10.166666666666666,32.72058881244195
10.333333333333332,33.01124783230105
10.5,33.68319729139988
10.666666666666666,32.90317416797631
10.833333333333332,33.775495692627466
11.0,34.00440123861423
11.166666666666666,33.661586274714644
11.333333333333332,35.020264680189555
11.5,34.3539763224038
11.666666666666666,34.65670433200291
11.833333333333332,35.072074756720276
12.0,35.563326699608865
12.166666666666666,36.3121128522689
12.333333333333332,36.25546660571673
12.5,35.37392175307021
12.666666666666666,36.32529139021205
12.833333333333332,37.11724825320216
13.0,36.55744171537372
13.166666666666666,36.63527150066043
13.333333333333332,37.563268997383055
13.5,37.667793095358014
13.666666666666666,37.44754119504888
13.833333333333332,38.07205503796918
14.0,38.97988919978528
14.166666666666666,38.85234738477538
14.333333333333332,38.57516157295735
14.5,39.115321453213134
14.666666666666666,40.22725561409824
14.833333333333332,39.91729092611714
15.0,40.10366291200802
15.166666666666666,40.72949172709943
15.333333333333332,40.37555802534454
15.5,41.4039242478093
15.666666666666666,41.05535644769701
15.833333333333332,42.32313184158427
16.0,40.63989068632083
16.166666666666664,41.69666224623301
16.333333333333332,42.536442439980206
16.5,41.85486939028271
16.666666666666664,42.798074355182834
16.833333333333332,42.930585493359395
17.0,44.01877289400628
17.166666666666664,43.05453085602498
17.333333333333332,43.211088691087745
17.5,44.25754902181575
17.666666666666664,43.54073591803442
17.833333333333332,45.568766095887014
18.0,44.56695028092646
18.166666666666664,45.08904293185971
18.33333333333333,45.21631019618238
18.5,45.09724841941648
18.666666666666664,44.89155075733031
18.83333333333333,46.628486096249524
19.0,45.63739498794184
19.166666666666664,46.81449666861378
19.33333333333333,45.82261528238778
19.5,46.41900892358585
19.666666666666664,46.36118888892481
19.83333333333333,46.480679318449894
20.0,47.10119232456
20.166666666666664,47.69501572832839
20.33333333333333,47.99593948869256
20.5,47.43362900328303
20.666666666666664,47.76004641258731
20.83333333333333,47.48763283660312
21.0,47.25607043839752
21.166666666666664,47.903690511750916
21.33333333333333,47.71856960646482
21.5,48.994208874473706
21.666666666666664,48.45990969672914
21.83333333333333,48.04323995646817
22.0,48.644588042757476
22.166666666666664,48.030962212186196
22.33333333333333,48.81309607978349
22.5,49.54000406085284
22.666666666666664,49.785459673087885
22.83333333333333,49.927138903677154
23.0,48.641185295113246
23.166666666666664,49.36135788160867
23.33333333333333,49.82833141274107
23.5,50.156204913176445
23.666666666666664,49.20267024691375
23.83333333333333,49.10957591884586
24.0,49.69042794415605
24.166666666666664,50.20222319184852
24.33333333333333,50.25668487512662
24.5,49.56909065662033
24.666666666666664,50.233131725711374
24.83333333333333,50.08036492358113
25.0,49.61457135722081
25.166666666666664,49.85894429145418
25.33333333333333,49.8541297693772
25.5,49.68625457311402
25.666666666666664,49.54083276406587
25.83333333333333,49.964565104255044
26.0,49.61179697232644
26.166666666666664,49.407452090924515
26.33333333333333,49.79687542788283
26.5,49.3096978312409
