time,distance
0.0,83.0
0.1666666666666666,82.86471403158345
0.3333333333333333,82.45702319735963
0.5,81.78141238656178
0.6666666666666666,80.84530187323237
0.8333333333333333,79.65896601688817
1.0,78.23542069322782
1.1666666666666663,76.59028068821482
1.3333333333333333,74.74158861795613
1.5,72.70961724876638
1.6666666666666663,70.51664738324006
1.8333333333333333,68.186723745859
2.0,65.74539154270306
2.1666666666666665,63.21941658157152
2.333333333333333,60.63649201893748
2.5,58.02493494667704
2.6666666666666665,55.41337614283313
2.833333333333333,52.83044638556882
3.0,50.30446276712103
3.1666666666666665,47.86311844456402
3.333333333333333,45.53317922653869
3.5,43.340190320206894
3.6666666666666665,41.30819645137273
3.833333333333333,39.45947842419315
4.0,37.81430900678532
4.166666666666666,36.39073081729877
4.333333333333333,35.204358643979276
4.5,34.26820836504751
4.666666666666666,33.59255434278172
4.833333333333333,33.18481685422516
5.0,33.049480791850904
5.166666666666666,33.05452065936803
5.333333333333333,33.06640813068297
5.5,33.08513605005994
5.666666666666666,33.1106925714076
5.833333333333333,33.143061166329005
6.0,33.182220635380894
6.166666666666666,33.22814512253432
6.333333333333333,33.28080413282693
6.5,33.34016255319464
6.666666666666666,33.406180676468544
6.833333333333333,33.47881422852064
7.0,33.558014398539555
7.166666666666666,33.64372787241583
7.333333333333333,33.735896869213704
7.5,33.834459180704336
7.666666666666666,33.93934821393366
7.833333333333333,34.05049303679538
8.0,34.16781842657805
8.166666666666666,34.29124492145303
8.333333333333332,34.420688874867835
8.5,34.55606251280776
8.666666666666666,34.697273993886526
8.833333333333332,34.84422747222467
9.0,34.996823163072776
9.166666666666666,35.1549574111343
9.333333333333332,35.318522761541495
9.5,35.48740803343548
9.666666666666666,35.66149839610032
9.833333333333332,35.84067544759868
10.0,36.024817295855364
10.166666666666666,36.213798642133085
10.333333333333332,36.407490866843226
10.5,36.60576211763293
10.666666666666666,36.80847739968788
10.833333333333332,37.015498668189316
11.0,37.226684922861395
11.166666666666666,37.441892304544574
11.333333333333332,37.66097419372852
11.5,37.88378131097724
11.666666666666666,38.11016181917739
11.833333333333332,38.33996142753991
12.0,38.573023497283536
12.166666666666666,38.80918914892787
12.333333333333332,39.04829737112245
12.5,39.29018513093719
12.666666666666666,39.534687485538754
12.833333333333332,39.78163769517603
13.0,40.03086733739774
13.166666666666666,40.28220642242334
13.333333333333332,40.53548350958874
13.5,40.79052582478649
13.666666666666666,41.04715937882035
13.833333333333332,41.30520908659306
14.0,41.564498887045225
14.166666666666666,41.82485186376393
14.333333333333332,42.08609036617753
14.5,42.34803613125422
14.666666666666666,42.61051040562065
14.833333333333332,42.87333406801702
15.0,43.13632775200467
15.166666666666666,43.39931196884209
15.333333333333332,43.662107230445265
15.5,43.92453417234777
15.666666666666666,44.18641367657676
15.833333333333332,44.447566994360336
16.0,44.707815868582216
16.166666666666664,44.96698265590008
16.333333333333332,45.22489044844354
16.5,45.48136319500837
16.666666666666664,45.736225821664405
16.833333333333332,45.98930435169375
17.0,46.240426024777534
17.166666666666664,46.489419415349616
17.333333333333332,46.736114550035765
17.5,46.980343024098104
17.666666666666664,47.221938116804914
17.833333333333332,47.46073490564683
18.0,47.69657037932097
18.166666666666664,47.92928354940575
18.33333333333333,48.15871556064979
18.5,48.384709799799246
18.666666666666664,48.60711200288915
18.83333333333333,48.825770360925034
19.0,49.040535623882604
19.166666666666664,49.251261202954055
19.33333333333333,49.45780327097103
19.5,49.66002086093529
19.666666666666664,49.8577759625898
19.83333333333333,50.050933616963775
20.0,50.239362008827065
20.166666666666664,50.422932556990425
20.33333333333333,50.60152000238996
20.5,50.77500249389513
20.666666666666664,50.94326167178161
20.83333333333333,51.10618274881196
21.0,51.26365458886828
21.166666666666664,51.415569783083065
21.33333333333333,51.561824723416244
21.5,51.70231967362768
21.666666666666664,51.836958837596725
21.83333333333333,51.96565042494194
22.0,52.08830671389597
22.166666666666664,52.20484411139252
22.33333333333333,52.31518321032433
22.5,52.419248843932685
22.666666666666664,52.51697013729149
22.83333333333333,52.608280555850364
23.0,52.69311795100364
23.166666666666664,52.77142460265397
23.33333333333333,52.84314725874143
23.5,52.90823717171098
23.666666666666664,52.96665013189323
23.83333333333333,53.0183464977759
24.0,53.06329122314482
24.166666666666664,53.101453881076246
24.33333333333333,53.13280868476383
24.5,53.15733450516605
24.666666666666664,53.17501488546204
24.83333333333333,53.18583805230578
25.0,53.189796923871114
25.166666666666664,53.164000075452684
25.33333333333333,53.13819001073121
25.5,53.11236669458715
25.666666666666664,53.08653009282114
25.83333333333333,53.06068017215648
26.0,53.03481690024134
26.166666666666664,53.00894024565106
26.33333333333333,52.983050177890355
26.5,52.95714666739538
26.666666666666664,52.93122968553582
26.83333333333333,52.90529920461686
27.0,52.87935519788112
27.166666666666664,52.8533976395105
27.33333333333333,52.82742650462798
27.5,52.80144176929937
27.666666666666664,52.77544341053491
27.83333333333333,52.74943140629094
28.0,52.723405735471374
28.166666666666664,52.697366377929214
28.33333333333333,52.671313314467916
28.5,52.64524652684269
28.666666666666664,52.619165997761876
28.83333333333333,52.59307171088802
29.0,52.5669636508391
29.166666666666664,52.54084180318954
29.33333333333333,52.51470615447123
29.5,52.48855669217446
29.666666666666664,52.46239340474882
29.83333333333333,52.43621628160395
30.0,52.41002531311028
30.166666666666664,52.38382049059975
30.33333333333333,52.35760180636637
30.5,52.33136925366675
30.666666666666664,52.3051228267206
30.83333333333333,52.278862520711094
31.0,52.25258833178524
31.166666666666664,52.226300257054135
31.33333333333333,52.199998294593144
31.5,52.17368244344208
31.666666666666664,52.14735270360521
31.83333333333333,52.12100907605131
32.0,52.09465156271356
32.166666666666664,52.06828016648946
32.33333333333333,52.04189489124054
32.5,52.01549574179218
32.666666666666664,51.98908272393324
32.83333333333333,51.96265584441564
33.0,51.93621511095394
33.166666666666664,51.909760532224745
33.33333333333333,51.88329211786614
33.5,51.856809878477016
33.666666666666664,51.830313825616344
33.83333333333333,51.80380397180231
34.0,51.77728033051155
34.166666666666664,51.750742916178126
34.33333333333333,51.72419174419257
34.5,51.69762683090078
34.666666666666664,51.67104819360295
34.83333333333333,51.64445585055226
35.0,51.61784982095374
35.166666666666664,51.59123012496281
35.33333333333333,51.564596783683996
35.5,51.537949819169356
35.666666666666664,51.51128925441703
35.83333333333333,51.484615113369614
36.0,51.45792742091248
36.16666666666666,51.43122620287208
36.33333333333333,51.40451148601414
36.5,51.37778329804177
36.66666666666666,51.351041667593606
36.83333333333333,51.324286624241765
37.0,51.2975181984898
37.16666666666666,51.270736421770614
37.33333333333333,51.243941326444244
37.5,51.217132945795626
37.66666666666666,51.19031131403228
37.83333333333333,51.16347646628195
38.0,51.136628438590115
38.16666666666666,51.10976726791758
38.33333333333333,51.08289299213779
38.5,51.05600565003432
38.66666666666666,51.02910528129809
38.83333333333333,51.00219192652463
39.0,50.9752656272113
39.16666666666666,50.948326425754374
39.33333333333333,50.9213743654461
39.5,50.89440949047169
